host_since,neighbourhood,city,accommodates,price
2016-06-12,Batignolles-Monceau,Paris,4,75
2019-05-29,Temple,Paris,4,90
2012-11-21,Enclos-St-Laurent,Paris,4,51
2017-05-01,Passy,Paris,4,105
2019-04-02,Passy,Paris,4,170
2016-09-30,Popincourt,Paris,4,90
2020-01-05,Reuilly,Paris,4,85
2014-04-28,Menilmontant,Paris,4,50
2013-01-25,Palais-Bourbon,Paris,4,160
2012-02-07,Enclos-St-Laurent,Paris,4,57
2020-11-23,Buttes-Montmartre,Paris,4,86
2016-07-31,Reuilly,Paris,4,60
2014-12-01,Gobelins,Paris,4,80
2010-07-22,Hotel-de-Ville,Paris,3,120
2012-07-15,Pantheon,Paris,5,190
2012-11-14,Popincourt,Paris,3,68
2013-02-13,Popincourt,Paris,1,53
2013-04-07,Menilmontant,Paris,3,85
2013-04-12,Menilmontant,Paris,3,60
2011-12-11,Louvre,Paris,3,90
2013-07-11,Opera,Paris,3,80
2012-11-29,Menilmontant,Paris,3,80
2012-10-28,Temple,Paris,3,201
2014-01-20,Enclos-St-Laurent,Paris,5,110
2013-05-28,Popincourt,Paris,3,86
2014-05-12,Vaugirard,Paris,3,145
2014-07-11,Vaugirard,Paris,3,120
2014-10-12,Luxembourg,Paris,3,98
2013-04-14,Bourse,Paris,3,80
2011-05-22,Observatoire,Paris,6,59
2012-07-01,Buttes-Montmartre,Paris,3,125
2015-04-26,Buttes-Chaumont,Paris,3,60
2015-04-22,Popincourt,Paris,3,60
2015-02-19,Buttes-Montmartre,Paris,5,126
2013-04-13,Menilmontant,Paris,3,65
2012-07-07,Pantheon,Paris,3,149
2016-07-02,Pantheon,Paris,3,126
2015-11-17,Gobelins,Paris,3,96
2015-08-05,Popincourt,Paris,3,83
2013-02-13,Menilmontant,Paris,3,82
2017-06-07,Elysee,Paris,6,123
2015-11-03,Buttes-Montmartre,Paris,3,89
2016-10-25,Buttes-Chaumont,Paris,3,65
2016-05-01,Palais-Bourbon,Paris,5,150
2016-07-18,Enclos-St-Laurent,Paris,3,65
2013-12-13,Reuilly,Paris,3,69
2012-09-29,Buttes-Montmartre,Paris,5,83
2015-09-27,Hotel-de-Ville,Paris,5,170
2014-04-23,Batignolles-Monceau,Paris,3,120
2013-09-06,Popincourt,Paris,1,70
2018-07-25,Luxembourg,Paris,3,50
2015-06-29,Reuilly,Paris,3,85
2013-08-27,Temple,Paris,3,100
2013-10-11,Opera,Paris,1,65
2014-12-07,Vaugirard,Paris,1,65
2013-04-20,Vaugirard,Paris,3,90
2015-04-10,Buttes-Chaumont,Paris,3,59
2015-01-06,Menilmontant,Paris,3,50
2020-07-17,Pantheon,Paris,5,159
2012-10-18,Gobelins,Paris,3,99
2016-05-25,Buttes-Montmartre,Paris,3,80
2012-05-26,Buttes-Montmartre,Paris,3,62
2015-05-01,Pantheon,Paris,3,60
2012-06-27,Bourse,Paris,3,135
2012-07-18,Temple,Paris,3,120
2013-06-06,Opera,Paris,3,85
2013-06-25,Popincourt,Paris,4,83
2013-07-03,Buttes-Montmartre,Paris,3,70
2013-07-23,Popincourt,Paris,3,80
2013-09-07,Vaugirard,Paris,3,99
2013-05-14,Batignolles-Monceau,Paris,4,61
2013-04-30,Enclos-St-Laurent,Paris,3,71
2014-09-02,Buttes-Montmartre,Paris,4,77
2014-12-08,Pantheon,Paris,3,65
2013-02-18,Hotel-de-Ville,Paris,3,130
2015-04-10,Vaugirard,Paris,4,55
2013-07-25,Popincourt,Paris,4,70
2015-09-17,Bourse,Paris,4,110
2013-06-20,Enclos-St-Laurent,Paris,3,80
2015-05-20,Vaugirard,Paris,3,80
2014-01-09,Pantheon,Paris,4,110
2014-09-28,Gobelins,Paris,3,60
2014-03-12,Vaugirard,Paris,4,40
2014-12-09,Buttes-Montmartre,Paris,4,120
2016-11-21,Temple,Paris,4,65
2013-12-29,Buttes-Chaumont,Paris,4,75
2017-06-01,Bourse,Paris,1,70
2013-09-24,Enclos-St-Laurent,Paris,4,130
2017-05-30,Buttes-Chaumont,Paris,3,50
2017-08-17,Passy,Paris,4,199
2013-04-04,Vaugirard,Paris,1,65
2017-11-27,Batignolles-Monceau,Paris,6,77
2014-02-06,Popincourt,Paris,3,85
2018-06-16,Vaugirard,Paris,3,82
2018-01-25,Buttes-Chaumont,Paris,4,70
2012-12-14,Buttes-Montmartre,Paris,4,83
2015-08-02,Enclos-St-Laurent,Paris,3,75
2013-12-10,Hotel-de-Ville,Paris,4,65
2017-02-28,Enclos-St-Laurent,Paris,4,110
2018-12-17,Popincourt,Paris,4,120
2015-02-06,Bourse,Paris,4,120
2013-06-25,Buttes-Chaumont,Paris,4,65
2015-06-28,Temple,Paris,3,110
2018-02-28,Buttes-Montmartre,Paris,4,71
2013-09-13,Buttes-Montmartre,Paris,4,73
2011-11-05,Pantheon,Paris,3,120
2012-04-17,Popincourt,Paris,4,68
2012-06-01,Reuilly,Paris,4,100
2012-07-01,Menilmontant,Paris,4,90
2012-07-10,Buttes-Montmartre,Paris,4,50
2012-12-19,Hotel-de-Ville,Paris,3,80
2013-04-30,Vaugirard,Paris,3,136
2013-06-19,Buttes-Chaumont,Paris,4,88
2013-06-05,Observatoire,Paris,3,130
2013-10-21,Enclos-St-Laurent,Paris,4,1035
2013-11-14,Popincourt,Paris,4,85
2014-01-14,Batignolles-Monceau,Paris,3,74
2014-06-03,Popincourt,Paris,4,52
2014-06-15,Pantheon,Paris,4,139
2013-10-24,Vaugirard,Paris,3,38
2014-07-14,Reuilly,Paris,4,90
2014-07-27,Vaugirard,Paris,4,140
2015-02-16,Palais-Bourbon,Paris,1,120
2015-05-08,Buttes-Montmartre,Paris,3,120
2015-06-09,Batignolles-Monceau,Paris,4,80
2014-12-06,Passy,Paris,4,108
2015-08-16,Buttes-Montmartre,Paris,3,43
2013-07-31,Batignolles-Monceau,Paris,4,99
2016-04-15,Reuilly,Paris,5,95
2015-05-14,Passy,Paris,3,80
2013-01-25,Menilmontant,Paris,4,90
2014-05-01,Pantheon,Paris,3,99
2015-07-25,Pantheon,Paris,3,35
2015-02-26,Elysee,Paris,4,115
2015-01-10,Buttes-Chaumont,Paris,4,60
2015-06-10,Passy,Paris,4,140
2016-09-12,Buttes-Chaumont,Paris,4,105
2013-04-21,Enclos-St-Laurent,Paris,4,58
2013-06-14,Elysee,Paris,3,125
2017-01-09,Vaugirard,Paris,4,87
2011-11-01,Enclos-St-Laurent,Paris,1,56
2016-04-16,Passy,Paris,4,100
2014-08-06,Observatoire,Paris,4,95
2013-08-26,Opera,Paris,3,180
2013-12-06,Gobelins,Paris,4,75
2016-11-25,Gobelins,Paris,4,70
2016-05-05,Observatoire,Paris,3,60
2017-07-24,Buttes-Montmartre,Paris,3,107
2013-04-21,Temple,Paris,4,90
2014-04-30,Elysee,Paris,1,69
2013-08-13,Popincourt,Paris,3,85
2014-05-09,Batignolles-Monceau,Paris,4,85
2017-12-13,Hotel-de-Ville,Paris,4,98
2014-07-27,Buttes-Montmartre,Paris,3,73
2015-11-08,Vaugirard,Paris,5,99
2018-01-10,Temple,Paris,4,70
2014-03-22,Enclos-St-Laurent,Paris,3,90
2015-02-04,Popincourt,Paris,4,90
2015-07-26,Pantheon,Paris,3,85
2014-12-11,Bourse,Paris,4,130
2015-05-06,Buttes-Montmartre,Paris,4,70
2018-07-10,Popincourt,Paris,4,88
2013-02-11,Passy,Paris,3,100
2018-08-05,Gobelins,Paris,4,70
2014-05-15,Reuilly,Paris,3,70
2018-10-08,Menilmontant,Paris,3,110
2017-06-27,Popincourt,Paris,4,135
2018-06-03,Buttes-Montmartre,Paris,3,125
2014-08-16,Gobelins,Paris,4,80
2016-07-15,Gobelins,Paris,4,80
2013-07-10,Reuilly,Paris,3,70
2015-04-01,Reuilly,Paris,3,60
2016-03-10,Buttes-Montmartre,Paris,4,90
2016-06-04,Passy,Paris,4,80
2016-07-14,Buttes-Chaumont,Paris,3,75
2017-04-01,Hotel-de-Ville,Paris,5,155
2017-08-05,Vaugirard,Paris,4,69
2015-07-06,Menilmontant,Paris,3,60
2019-06-29,Batignolles-Monceau,Paris,3,90
2016-06-16,Luxembourg,Paris,3,80
2016-08-13,Reuilly,Paris,4,90
2019-08-03,Enclos-St-Laurent,Paris,4,110
2015-03-06,Opera,Paris,3,70
2013-12-31,Pantheon,Paris,4,105
2012-06-24,Enclos-St-Laurent,Paris,4,112
2020-06-19,Passy,Paris,3,60
2020-07-23,Buttes-Chaumont,Paris,5,125
2020-08-12,Enclos-St-Laurent,Paris,4,120
2010-11-23,Enclos-St-Laurent,Paris,2,108
2011-11-29,Opera,Paris,2,120
2012-06-06,Popincourt,Paris,2,70
2013-06-22,Luxembourg,Paris,2,66
2013-12-13,Popincourt,Paris,2,66
2013-07-12,Hotel-de-Ville,Paris,2,59
2015-01-17,Enclos-St-Laurent,Paris,2,55
2015-01-23,Passy,Paris,2,50
2015-08-03,Popincourt,Paris,2,110
2014-04-27,Vaugirard,Paris,2,61
2013-07-08,Popincourt,Paris,2,85
2016-03-12,Enclos-St-Laurent,Paris,2,85
2014-09-21,Menilmontant,Paris,2,65
2012-08-15,Hotel-de-Ville,Paris,2,95
2015-02-05,Observatoire,Paris,2,60
2016-05-18,Enclos-St-Laurent,Paris,2,100
2016-09-04,Bourse,Paris,2,124
2014-07-27,Batignolles-Monceau,Paris,2,49
2014-09-12,Popincourt,Paris,2,68
2013-10-06,Buttes-Chaumont,Paris,2,70
2016-02-11,Enclos-St-Laurent,Paris,2,90
2015-10-21,Luxembourg,Paris,2,95
2018-01-03,Bourse,Paris,2,65
2012-11-11,Batignolles-Monceau,Paris,2,83
2013-11-06,Menilmontant,Paris,2,90
2014-06-01,Bourse,Paris,2,70
2017-12-20,Temple,Paris,2,60
2015-05-13,Batignolles-Monceau,Paris,2,100
2017-04-18,Gobelins,Paris,2,50
2016-03-04,Passy,Paris,2,88
2016-05-10,Buttes-Montmartre,Paris,2,70
2013-09-03,Temple,Paris,2,119
2019-02-16,Vaugirard,Paris,2,60
2015-10-05,Observatoire,Paris,2,85
2016-07-03,Vaugirard,Paris,2,61
2013-07-22,Menilmontant,Paris,2,75
2013-05-23,Luxembourg,Paris,2,100
2013-09-13,Louvre,Paris,2,95
2019-08-11,Luxembourg,Paris,2,125
2014-04-17,Buttes-Montmartre,Paris,2,70
2015-03-24,Pantheon,Paris,2,75
2015-01-04,Pantheon,Paris,2,90
2016-02-25,Menilmontant,Paris,2,70
2016-12-29,Opera,Paris,2,199
2012-10-15,Elysee,Paris,2,98
2013-06-04,Popincourt,Paris,2,140
2013-08-17,Vaugirard,Paris,2,50
2013-09-19,Enclos-St-Laurent,Paris,2,60
2014-06-01,Buttes-Montmartre,Paris,2,70
2014-09-23,Bourse,Paris,2,80
2013-02-20,Popincourt,Paris,2,189
2014-11-13,Passy,Paris,2,100
2014-02-08,Reuilly,Paris,2,85
2018-04-10,Buttes-Montmartre,Paris,2,50
2014-12-13,Popincourt,Paris,2,80
2017-06-01,Popincourt,Paris,2,80
2019-02-01,Popincourt,Paris,2,89
2012-10-16,Buttes-Montmartre,Paris,2,100
2019-06-15,Gobelins,Paris,2,70
2012-05-14,Reuilly,Paris,2,80
2017-07-01,Gobelins,Paris,2,40
2012-08-09,Buttes-Chaumont,Paris,2,90
2014-02-23,Vaugirard,Paris,2,55
2012-08-05,Buttes-Montmartre,Paris,2,75
2010-07-18,Bourse,Paris,2,85
2011-05-12,Vaugirard,Paris,2,119
2011-06-24,Vaugirard,Paris,2,150
2012-06-07,Menilmontant,Paris,2,90
2012-04-17,Luxembourg,Paris,2,95
2012-09-19,Hotel-de-Ville,Paris,2,34
2012-11-23,Menilmontant,Paris,2,75
2012-11-24,Enclos-St-Laurent,Paris,2,85
2013-01-20,Luxembourg,Paris,2,170
2013-01-16,Enclos-St-Laurent,Paris,2,78
2013-07-22,Opera,Paris,2,90
2013-07-29,Menilmontant,Paris,2,65
2013-10-06,Buttes-Montmartre,Paris,2,95
2013-11-04,Buttes-Montmartre,Paris,2,90
2013-11-10,Pantheon,Paris,2,75
2013-12-09,Popincourt,Paris,2,65
2013-04-05,Gobelins,Paris,2,75
2014-01-04,Menilmontant,Paris,2,75
2013-11-25,Menilmontant,Paris,2,90
2014-03-31,Menilmontant,Paris,2,50
2012-06-04,Buttes-Montmartre,Paris,2,160
2013-04-29,Menilmontant,Paris,2,55
2014-05-13,Enclos-St-Laurent,Paris,2,110
2014-05-11,Enclos-St-Laurent,Paris,2,56
2014-05-22,Popincourt,Paris,2,81
2013-08-27,Buttes-Montmartre,Paris,2,115
2014-08-27,Opera,Paris,2,60
2014-11-15,Observatoire,Paris,2,70
2014-11-29,Luxembourg,Paris,2,66
2013-06-06,Temple,Paris,2,120
2015-01-22,Enclos-St-Laurent,Paris,2,150
2012-06-28,Hotel-de-Ville,Paris,2,96
2014-06-04,Menilmontant,Paris,2,60
2014-12-04,Elysee,Paris,2,97
2014-04-30,Popincourt,Paris,2,100
2015-05-11,Gobelins,Paris,2,69
2014-01-28,Reuilly,Paris,2,70
2015-06-06,Buttes-Chaumont,Paris,2,83
2015-05-20,Vaugirard,Paris,2,43
2015-09-02,Buttes-Chaumont,Paris,2,100
2015-09-10,Opera,Paris,2,120
2014-03-04,Opera,Paris,2,95
2013-08-13,Opera,Paris,2,109
2013-07-03,Bourse,Paris,2,80
2010-06-16,Observatoire,Paris,2,101
2014-04-23,Elysee,Paris,2,110
2013-03-13,Buttes-Montmartre,Paris,2,60
2015-07-09,Buttes-Montmartre,Paris,2,47
2016-05-21,Popincourt,Paris,2,95
2013-03-15,Buttes-Montmartre,Paris,2,69
2013-03-26,Popincourt,Paris,2,75
2014-02-25,Buttes-Montmartre,Paris,2,110
2014-07-29,Palais-Bourbon,Paris,2,113
2016-09-18,Menilmontant,Paris,2,75
2016-10-11,Elysee,Paris,2,152
2013-05-02,Enclos-St-Laurent,Paris,2,40
2016-10-28,Batignolles-Monceau,Paris,2,75
2016-02-25,Vaugirard,Paris,2,78
2016-06-10,Buttes-Chaumont,Paris,2,55
2010-08-11,Popincourt,Paris,2,75
2015-04-25,Enclos-St-Laurent,Paris,2,80
2013-07-15,Observatoire,Paris,2,70
2014-06-19,Louvre,Paris,2,145
2016-06-02,Passy,Paris,2,45
2012-12-27,Louvre,Paris,2,117
2012-03-27,Hotel-de-Ville,Paris,2,130
2015-06-24,Buttes-Montmartre,Paris,2,60
2016-03-12,Popincourt,Paris,2,81
2017-05-09,Opera,Paris,2,150
2011-07-23,Menilmontant,Paris,2,63
2015-05-29,Buttes-Montmartre,Paris,2,75
2017-09-27,Temple,Paris,2,130
2017-12-09,Reuilly,Paris,2,100
2013-10-30,Popincourt,Paris,2,80
2017-09-13,Reuilly,Paris,2,90
2010-11-27,Bourse,Paris,2,150
2014-06-20,Gobelins,Paris,2,60
2013-08-17,Reuilly,Paris,2,49
2014-08-29,Batignolles-Monceau,Paris,2,125
2017-05-03,Elysee,Paris,2,65
2018-03-28,Opera,Paris,2,115
2018-04-09,Popincourt,Paris,2,80
2014-11-05,Buttes-Chaumont,Paris,2,60
2018-02-19,Batignolles-Monceau,Paris,2,50
2016-02-26,Buttes-Montmartre,Paris,2,40
2015-05-12,Buttes-Chaumont,Paris,2,75
2018-06-10,Vaugirard,Paris,2,100
2014-05-24,Gobelins,Paris,2,85
2013-06-26,Temple,Paris,2,70
2016-06-17,Buttes-Montmartre,Paris,2,52
2015-01-31,Buttes-Montmartre,Paris,2,50
2014-06-07,Buttes-Montmartre,Paris,2,75
2016-07-28,Popincourt,Paris,2,75
2016-11-13,Temple,Paris,2,82
2011-07-11,Bourse,Paris,2,130
2016-08-23,Popincourt,Paris,2,24
2014-11-02,Palais-Bourbon,Paris,2,80
2018-12-20,Temple,Paris,2,82
2015-11-25,Observatoire,Paris,2,70
2014-01-25,Batignolles-Monceau,Paris,2,83
2014-06-22,Menilmontant,Paris,2,80
2019-04-05,Palais-Bourbon,Paris,2,70
2017-12-19,Popincourt,Paris,2,60
2014-12-03,Popincourt,Paris,2,65
2016-03-16,Gobelins,Paris,2,80
2015-04-18,Popincourt,Paris,2,90
2014-07-31,Reuilly,Paris,2,65
2014-05-26,Batignolles-Monceau,Paris,2,55
2012-11-01,Temple,Paris,2,180
2013-11-12,Menilmontant,Paris,2,75
2019-09-25,Observatoire,Paris,2,52
2012-04-05,Menilmontant,Paris,2,45
2014-03-20,Observatoire,Paris,2,60
2013-10-07,Buttes-Montmartre,Paris,2,145
2014-04-24,Popincourt,Paris,2,40
2016-06-24,Menilmontant,Paris,2,45
2011-09-11,Buttes-Montmartre,Paris,2,87
2012-08-14,Menilmontant,Paris,2,110
2012-08-17,Menilmontant,Paris,2,48
2012-09-29,Buttes-Chaumont,Paris,2,65
2011-06-10,Enclos-St-Laurent,Paris,2,80
2012-12-01,Observatoire,Paris,2,63
2012-10-15,Buttes-Montmartre,Paris,2,45
2013-06-01,Enclos-St-Laurent,Paris,2,65
2013-04-05,Enclos-St-Laurent,Paris,4,60
2010-08-29,Enclos-St-Laurent,Paris,2,125
2013-08-09,Popincourt,Paris,2,90
2014-04-25,Menilmontant,Paris,2,64
2014-05-31,Menilmontant,Paris,2,80
2014-11-04,Menilmontant,Paris,2,80
2014-05-21,Buttes-Montmartre,Paris,4,70
2015-02-11,Opera,Paris,2,100
2015-03-11,Buttes-Montmartre,Paris,2,40
2013-03-03,Buttes-Montmartre,Paris,4,60
2015-06-27,Popincourt,Paris,4,85
2013-06-28,Batignolles-Monceau,Paris,4,49
2013-09-11,Menilmontant,Paris,2,85
2013-12-25,Buttes-Montmartre,Paris,2,60
2014-03-12,Buttes-Montmartre,Paris,2,65
2015-11-09,Observatoire,Paris,3,25
2013-01-28,Buttes-Montmartre,Paris,2,60
2016-03-24,Buttes-Montmartre,Paris,3,90
2015-12-30,Buttes-Montmartre,Paris,2,59
2015-07-30,Popincourt,Paris,2,75
2013-11-14,Enclos-St-Laurent,Paris,2,48
2012-03-20,Buttes-Chaumont,Paris,3,50
2016-05-12,Buttes-Montmartre,Paris,2,60
2011-10-23,Buttes-Montmartre,Paris,2,50
2016-04-18,Buttes-Montmartre,Paris,3,85
2015-08-03,Reuilly,Paris,2,38
2017-01-18,Menilmontant,Paris,2,60
2015-03-04,Buttes-Chaumont,Paris,4,90
2014-05-07,Menilmontant,Paris,2,72
2014-11-22,Buttes-Montmartre,Paris,3,74
2011-06-28,Observatoire,Paris,4,99
2015-06-11,Buttes-Montmartre,Paris,2,80
2014-11-02,Observatoire,Paris,2,44
2016-08-13,Reuilly,Paris,2,58
2014-04-19,Bourse,Paris,2,130
2015-06-26,Menilmontant,Paris,3,70
2015-05-09,Batignolles-Monceau,Paris,2,65
2015-05-05,Observatoire,Paris,2,74
2014-03-02,Buttes-Montmartre,Paris,2,55
2014-05-30,Reuilly,Paris,3,85
2015-06-15,Menilmontant,Paris,2,73
2015-09-22,Enclos-St-Laurent,Paris,2,69
2016-11-22,Batignolles-Monceau,Paris,2,50
2017-07-27,Buttes-Chaumont,Paris,4,70
2016-02-26,Reuilly,Paris,2,49
2015-08-06,Buttes-Chaumont,Paris,4,68
2014-07-07,Passy,Paris,3,88
2017-01-07,Menilmontant,Paris,2,80
2013-03-20,Buttes-Chaumont,Paris,4,69
2015-01-23,Buttes-Montmartre,Paris,2,70
2014-05-17,Menilmontant,Paris,2,120
2019-07-22,Opera,Paris,4,129
2016-01-27,Buttes-Chaumont,Paris,4,100
2016-04-09,Enclos-St-Laurent,Paris,2,60
2017-08-21,Enclos-St-Laurent,Paris,2,50
2011-11-27,Temple,Paris,2,88
2012-07-04,Reuilly,Paris,2,100
2012-06-08,Buttes-Chaumont,Paris,2,69
2013-03-17,Luxembourg,Paris,2,200
2013-04-29,Menilmontant,Paris,3,42
2013-02-05,Pantheon,Paris,3,125
2013-08-15,Popincourt,Paris,2,60
2013-08-31,Buttes-Montmartre,Paris,2,80
2011-12-12,Popincourt,Paris,2,50
2013-10-08,Enclos-St-Laurent,Paris,2,100
2013-09-13,Buttes-Chaumont,Paris,2,43
2014-02-16,Enclos-St-Laurent,Paris,2,45
2013-06-20,Buttes-Montmartre,Paris,2,75
2014-06-01,Pantheon,Paris,2,80
2014-09-16,Temple,Paris,2,90
2013-05-11,Menilmontant,Paris,4,65
2014-06-24,Buttes-Montmartre,Paris,4,79
2012-02-26,Buttes-Montmartre,Paris,4,180
2015-06-29,Enclos-St-Laurent,Paris,2,57
2015-08-05,Buttes-Montmartre,Paris,4,80
2015-09-03,Buttes-Chaumont,Paris,4,1000
2014-06-29,Menilmontant,Paris,2,40
2013-05-05,Temple,Paris,5,120
2013-01-13,Temple,Paris,2,92
2016-09-16,Popincourt,Paris,2,77
2016-07-16,Opera,Paris,2,60
2016-10-28,Enclos-St-Laurent,Paris,2,39
2017-03-13,Temple,Paris,2,75
2013-03-04,Reuilly,Paris,1,48
2015-08-28,Buttes-Montmartre,Paris,2,50
2017-10-18,Buttes-Montmartre,Paris,4,66
2016-06-08,Observatoire,Paris,4,110
2014-05-15,Vaugirard,Paris,2,55
2013-06-03,Enclos-St-Laurent,Paris,2,100
2014-11-05,Buttes-Montmartre,Paris,4,80
2017-03-28,Hotel-de-Ville,Paris,2,50
2013-04-07,Buttes-Montmartre,Paris,2,85
2014-12-07,Reuilly,Paris,2,80
2017-05-04,Buttes-Chaumont,Paris,2,50
2019-07-25,Menilmontant,Paris,2,50
2020-08-10,Buttes-Montmartre,Paris,4,57
2012-02-13,Pantheon,Paris,4,100
2012-04-02,Buttes-Montmartre,Paris,4,80
2012-09-17,Batignolles-Monceau,Paris,2,53
2014-10-15,Vaugirard,Paris,2,100
2014-12-14,Buttes-Montmartre,Paris,3,90
2015-02-02,Buttes-Chaumont,Paris,2,49
2015-04-26,Popincourt,Paris,4,69
2015-06-04,Vaugirard,Paris,2,53
2015-06-01,Observatoire,Paris,3,90
2015-07-17,Popincourt,Paris,2,30
2015-01-23,Buttes-Montmartre,Paris,4,100
2015-08-16,Buttes-Montmartre,Paris,2,59
2013-06-22,Opera,Paris,2,40
2015-11-08,Vaugirard,Paris,2,89
2012-08-29,Enclos-St-Laurent,Paris,2,75
2014-03-27,Enclos-St-Laurent,Paris,2,140
2016-07-28,Menilmontant,Paris,4,50
2017-02-20,Buttes-Montmartre,Paris,2,69
2014-06-01,Buttes-Montmartre,Paris,2,45
2013-04-03,Popincourt,Paris,2,137
2015-11-22,Palais-Bourbon,Paris,1,60
2011-11-07,Batignolles-Monceau,Paris,2,49
2015-06-08,Vaugirard,Paris,2,59
2018-06-07,Buttes-Montmartre,Paris,2,50
2015-04-20,Popincourt,Paris,3,90
2018-06-27,Vaugirard,Paris,4,95
2015-12-08,Opera,Paris,2,45
2015-04-01,Batignolles-Monceau,Paris,2,90
2014-09-08,Menilmontant,Paris,2,60
2015-11-03,Observatoire,Paris,2,106
2016-04-12,Passy,Paris,4,122
2016-01-07,Elysee,Paris,3,100
2013-02-23,Buttes-Montmartre,Paris,4,90
2019-10-01,Reuilly,Paris,2,64
2012-04-27,Buttes-Montmartre,Paris,4,90
2017-05-10,Observatoire,Paris,4,61
2016-07-09,Elysee,Paris,3,60
2020-08-11,Enclos-St-Laurent,Paris,4,90
2009-11-20,Buttes-Montmartre,Paris,2,90
2012-06-28,Menilmontant,Paris,4,60
2012-07-11,Hotel-de-Ville,Paris,2,80
2012-10-25,Vaugirard,Paris,4,125
2013-01-24,Enclos-St-Laurent,Paris,2,60
2012-11-01,Pantheon,Paris,2,97
2013-05-03,Popincourt,Paris,3,40
2013-05-17,Popincourt,Paris,2,71
2013-09-15,Bourse,Paris,2,130
2012-07-14,Temple,Paris,3,70
2013-10-08,Passy,Paris,4,120
2013-12-02,Opera,Paris,2,40
2013-12-19,Popincourt,Paris,4,72
2013-07-07,Pantheon,Paris,2,120
2014-05-25,Menilmontant,Paris,3,75
2013-08-08,Luxembourg,Paris,2,89
2014-05-19,Popincourt,Paris,4,94
2013-07-11,Pantheon,Paris,1,45
2013-09-23,Observatoire,Paris,2,91
2013-11-22,Opera,Paris,3,50
2015-06-29,Batignolles-Monceau,Paris,4,50
2015-09-23,Pantheon,Paris,2,90
2012-09-06,Buttes-Montmartre,Paris,2,100
2010-05-06,Menilmontant,Paris,2,50
2013-10-22,Observatoire,Paris,2,80
2014-08-06,Buttes-Chaumont,Paris,2,40
2015-03-25,Vaugirard,Paris,4,70
2015-04-10,Gobelins,Paris,2,60
2015-08-24,Hotel-de-Ville,Paris,2,100
2011-05-15,Hotel-de-Ville,Paris,3,74
2017-03-04,Bourse,Paris,2,90
2014-03-18,Buttes-Chaumont,Paris,2,29
2014-05-19,Observatoire,Paris,2,85
2017-04-18,Hotel-de-Ville,Paris,2,83
2013-06-09,Reuilly,Paris,3,76
2014-02-08,Hotel-de-Ville,Paris,3,103
2014-07-24,Gobelins,Paris,2,77
2014-08-13,Vaugirard,Paris,4,75
2017-04-19,Enclos-St-Laurent,Paris,3,80
2014-07-01,Buttes-Montmartre,Paris,2,30
2016-02-09,Popincourt,Paris,4,110
2011-11-08,Bourse,Paris,2,72
2015-07-06,Elysee,Paris,2,70
2018-08-01,Menilmontant,Paris,2,42
2014-08-19,Menilmontant,Paris,4,63
2014-05-26,Observatoire,Paris,5,65
2014-08-01,Vaugirard,Paris,2,30
2016-03-24,Menilmontant,Paris,3,65
2014-05-16,Batignolles-Monceau,Paris,2,45
2013-12-14,Popincourt,Paris,2,82
2013-11-05,Passy,Paris,2,103
2018-06-11,Passy,Paris,3,50
2019-05-27,Vaugirard,Paris,4,105
2014-05-29,Bourse,Paris,2,55
2019-06-09,Menilmontant,Paris,4,55
2012-11-05,Opera,Paris,4,60
2019-02-01,Popincourt,Paris,2,75
2016-06-13,Enclos-St-Laurent,Paris,2,55
2019-10-23,Passy,Paris,4,130
2012-07-14,Temple,Paris,3,90
2014-12-17,Batignolles-Monceau,Paris,4,100
2013-09-24,Buttes-Chaumont,Paris,2,69
2011-08-08,Enclos-St-Laurent,Paris,3,70
2014-06-20,Enclos-St-Laurent,Paris,2,73
2014-02-16,Buttes-Montmartre,Paris,2,60
2012-04-06,Louvre,Paris,1,45
2015-07-07,Enclos-St-Laurent,Paris,2,110
2012-05-30,Observatoire,Paris,2,90
2016-07-18,Batignolles-Monceau,Paris,2,70
2014-06-22,Enclos-St-Laurent,Paris,4,180
2012-03-11,Buttes-Montmartre,Paris,2,60
2016-03-12,Gobelins,Paris,2,40
2016-02-28,Passy,Paris,2,60
2015-07-05,Passy,Paris,3,99
2018-11-14,Batignolles-Monceau,Paris,2,50
2013-11-18,Passy,Paris,2,40
2012-06-24,Popincourt,Paris,2,85
2016-04-13,Buttes-Montmartre,Paris,2,40
2020-07-09,Buttes-Chaumont,Paris,2,55
2020-07-18,Buttes-Montmartre,Paris,2,55
2018-09-06,Pantheon,Paris,2,70
2016-01-22,Vaugirard,Paris,2,126
2013-03-06,Temple,Paris,2,90
2014-03-11,Buttes-Montmartre,Paris,4,80
2012-07-12,Passy,Paris,5,230
2012-11-19,Buttes-Chaumont,Paris,7,230
2012-11-28,Opera,Paris,2,77
2013-09-17,Enclos-St-Laurent,Paris,2,130
2014-06-03,Popincourt,Paris,4,150
2011-01-04,Buttes-Chaumont,Paris,4,10
2013-11-23,Enclos-St-Laurent,Paris,2,65
2014-04-07,Menilmontant,Paris,2,54
2015-05-21,Batignolles-Monceau,Paris,4,140
2014-06-11,Bourse,Paris,2,50
2014-04-15,Buttes-Chaumont,Paris,2,45
2015-01-22,Passy,Paris,2,75
2015-03-09,Menilmontant,Paris,4,50
2014-11-06,Batignolles-Monceau,Paris,2,36
2014-09-18,Enclos-St-Laurent,Paris,2,81
2016-06-03,Enclos-St-Laurent,Paris,2,60
